title,brand,category,actual_price,discount_price,rating,rating_count,discount_percent,price_category,popularity_score,revenue_potential
Smart Fitness Watch,JBL,Smartphone,947.73,56973.0,4.4,2068,-5911.522269000664,Midrange,33.59321098208039,1959905.6400000001
Noise Cancelling Earbuds,Apple,Speaker,789.78,49024.0,3.3,4650,-6107.298234951506,Midrange,27.86796384643952,3672477.0
High Resolution Monitor,JBL,Smartphone,846.81,22271.0,1.6,3057,-2529.98783670481,Midrange,12.840826218382412,2588698.17
Wireless Bluetooth Headphones,Boat,Headphones,416.93,45987.0,3.8,3716,-10929.90909745041,Budget,31.238554247129557,1549311.8800000001
Android Tablet,Samsung,Smartphone,441.13,61752.0,3.1,4862,-13898.59451862263,Budget,26.31717351225174,2144774.06
Android Tablet,Sony,Headphones,874.9,67688.0,3.6,3117,-7636.655617784891,Midrange,28.9618093786238,2727063.3
Noise Cancelling Earbuds,Samsung,Camera,636.2,39838.0,4.6,1095,-6161.86733731531,Midrange,32.19734335053662,696639.0
Smart Fitness Watch,JBL,Headphones,152.0,75566.0,2.8,2757,-49614.47368421053,Budget,22.18233096338909,419064.0
Gaming Laptop,Boat,Monitor,615.67,25977.0,4.6,224,-4119.305796936671,Midrange,24.91406185014033,137910.08
Smartphone with AMOLED Display,Mi,Camera,201.12,62178.0,4.0,699,-30815.871121718374,Budget,26.204321340173617,140582.88
Smart Fitness Watch,JBL,Camera,149.53,28935.0,3.0,4333,-19250.631980204642,Budget,25.12273854628891,647913.49
Gaming Laptop,Dell,Headphones,277.82,35404.0,3.4,3333,-12643.502987545893,Budget,27.580555415256512,925974.0599999999
Android Tablet,Boat,Tablet,350.09,17497.0,2.3,202,-4897.857693735897,Budget,12.22037375179611,70718.18
Laptop with SSD Storage,Apple,Laptop,976.1,17102.0,4.9,697,-1652.0745825222825,Midrange,32.08627360353563,680341.7000000001
Wireless Bluetooth Headphones,Boat,Smartwatch,445.32,58074.0,3.7,4474,-12940.959310158987,Budget,31.103168033623138,1992361.68
Noise Cancelling Earbuds,Apple,Tablet,752.95,51826.0,1.2,1793,-6783.059964141046,Midrange,8.99064365114249,1350039.35
Wireless Bluetooth Headphones,OnePlus,Smartphone,593.32,52371.0,2.3,2392,-8726.77138812108,Midrange,17.894697102189255,1419221.4400000002
4K Action Camera,Sony,Speaker,231.36,44336.0,3.5,792,-19063.20885200553,Budget,23.365381275721965,183237.12000000002
4K Action Camera,HP,Smartwatch,529.1,74168.0,1.2,4043,-13917.766017766016,Midrange,9.965987496168433,2139151.3000000003
Smart Fitness Watch,Boat,Smartphone,232.68,24736.0,1.1,4996,-10530.90940347258,Budget,9.368252312478628,1162469.28
Android Tablet,LG,Tablet,500.46,70968.0,2.8,2416,-14080.553890420813,Midrange,21.812790665969754,1209111.3599999999
Android Tablet,Dell,Tablet,670.07,70779.0,2.3,1478,-10462.92626143537,Midrange,16.78797936423484,990363.4600000001
Smartphone with AMOLED Display,JBL,Smartphone,198.0,75466.0,2.8,272,-38014.14141414141,Budget,15.706521026517887,53856.0
Smartphone with AMOLED Display,Dell,Camera,602.56,41994.0,2.1,2165,-6869.264471587892,Midrange,16.129338597877965,1304542.4
Smartphone with AMOLED Display,Samsung,Smartphone,434.74,8774.0,1.7,1623,-1918.2177853429635,Budget,12.567500785226759,705583.02
Laptop with SSD Storage,HP,Speaker,312.4,54254.0,3.8,2403,-17266.83738796415,Budget,29.582579323489373,750697.2
High Resolution Monitor,Samsung,Tablet,836.65,70933.0,3.1,3366,-8378.216697543776,Midrange,25.17750999939933,2816163.9
Portable Bluetooth Speaker,OnePlus,Smartphone,925.73,33403.0,1.8,2960,-3508.287513637886,Midrange,14.387908190582865,2740160.8000000003
High Resolution Monitor,HP,Headphones,52.81,76552.0,2.3,657,-144857.39443287256,Budget,14.925171342048229,34696.17
Wireless Bluetooth Headphones,HP,Smartwatch,404.3,77516.0,3.4,3504,-19072.891417264407,Budget,27.750615718193544,1416667.2
High Resolution Monitor,Samsung,Headphones,278.87,856.8,1.3,2502,-207.23993258507548,Budget,10.172818878861307,697732.74
Laptop with SSD Storage,Apple,Speaker,146.04,47439.0,1.6,1024,-32383.566146261302,Budget,11.091916626516015,149544.96
Wireless Bluetooth Headphones,Samsung,Smartphone,47.23,26069.0,1.3,4243,-55095.85009527843,Budget,10.859239949654036,200396.88999999998
High Resolution Monitor,Dell,Monitor,663.71,69259.0,4.2,4772,-10335.129800665953,Midrange,35.577067331424765,3167224.12
Laptop with SSD Storage,Apple,Speaker,90.52,45108.0,4.0,1609,-49732.08130799824,Budget,29.535957831914036,145646.68
Portable Bluetooth Speaker,Dell,Camera,548.87,59010.0,4.0,4600,-10651.179696467287,Midrange,33.736115800621874,2524802.0
High Resolution Monitor,OnePlus,Headphones,892.47,72356.0,3.9,2709,-8007.387363160666,Midrange,30.82834526410761,2417701.23
Laptop with SSD Storage,JBL,Headphones,101.2,9056.0,3.7,2421,-8848.616600790512,Budget,28.83169101921824,245005.2
Smartphone with AMOLED Display,Mi,Laptop,123.1,4716.0,2.9,666,-3731.0316815597075,Budget,18.85809113315531,81984.59999999999
Android Tablet,Apple,Smartphone,272.67,35930.0,3.6,870,-13077.100524443465,Budget,24.37071111666901,237222.90000000002
Smartphone with AMOLED Display,OnePlus,Camera,465.74,75492.0,1.2,3792,-16109.043672435262,Budget,9.889095050026679,1766086.08
Android Tablet,LG,Monitor,687.97,6561.0,3.5,4399,-853.675305609256,Midrange,29.362759369672236,3026380.0300000003
Noise Cancelling Earbuds,OnePlus,Headphones,804.64,19902.0,4.1,3049,-2373.404255319149,Midrange,32.89387716536597,2453347.36
Noise Cancelling Earbuds,Samsung,Headphones,555.52,38511.0,3.0,4654,-6832.423675115208,Midrange,25.3370915691335,2585390.08
Noise Cancelling Earbuds,Samsung,Camera,766.88,8769.0,2.4,1445,-1043.4644272897976,Midrange,17.463735366524904,1108141.6
Portable Bluetooth Speaker,Mi,Speaker,971.32,33309.0,2.1,931,-3329.2509162788783,Midrange,14.35839891083974,904298.92
Smartphone with AMOLED Display,OnePlus,Speaker,693.25,42004.0,3.6,4222,-5958.997475658132,Midrange,30.053883797762197,2926901.5
Android Tablet,Sony,Smartphone,749.34,25161.0,3.8,1675,-3257.754824245336,Midrange,28.211828067959704,1255144.5
Laptop with SSD Storage,JBL,Tablet,802.31,55006.0,4.5,1250,-6755.953434458003,Midrange,32.092643297101105,1002887.4999999999
Wireless Bluetooth Headphones,Samsung,Laptop,81.55,10215.0,2.4,1565,-12426.057633353772,Budget,17.655071703721795,127625.75
Laptop with SSD Storage,Mi,Headphones,683.21,34793.0,4.1,715,-4992.577684752858,Midrange,26.952088684538644,488495.15
Wireless Bluetooth Headphones,JBL,Tablet,389.65,58843.0,3.2,4502,-15001.501347363017,Budget,26.91999718496503,1754204.2999999998
4K Action Camera,OnePlus,Tablet,359.7,51741.0,4.5,789,-14284.487072560469,Budget,30.024148254574804,283803.3
Laptop with SSD Storage,OnePlus,Laptop,232.53,48509.0,3.1,2578,-20761.394228701673,Budget,24.350986718232168,599462.34
High Resolution Monitor,HP,Tablet,594.43,69829.0,3.1,3359,-11647.220025907174,Midrange,25.171058384167473,1996690.3699999999
High Resolution Monitor,Mi,Tablet,694.59,54034.0,3.3,3099,-7679.265465958335,Midrange,26.529219388561682,2152534.41
Smart Fitness Watch,Samsung,Speaker,347.79,63259.0,4.0,1000,-18088.849593145285,Budget,27.63501911726088,347790.0
Smartphone with AMOLED Display,Sony,Speaker,651.92,5282.0,4.9,2666,-710.2221131427169,Midrange,38.654676668491874,1738018.72
Wireless Bluetooth Headphones,OnePlus,Smartwatch,292.23,63684.0,1.3,978,-21692.42377579304,Budget,8.952491135289664,285800.94
Wireless Bluetooth Headphones,Sony,Monitor,979.08,38505.0,1.2,3133,-3832.773624218654,Midrange,9.660078507499158,3067457.64
Smartphone with AMOLED Display,OnePlus,Smartphone,571.6,50548.0,4.8,545,-8743.247025892233,Midrange,30.252571083575543,311522.0
Portable Bluetooth Speaker,Samsung,Tablet,973.77,18349.0,3.1,2501,-1784.3258675046468,Midrange,24.257021642183254,2435398.77
Smart Fitness Watch,JBL,Smartwatch,71.2,42426.0,3.5,1415,-59487.0786516854,Budget,25.394569459887826,100748.0
Portable Bluetooth Speaker,Boat,Monitor,352.94,12589.0,2.9,3325,-3466.895222984076,Budget,23.51762441328333,1173525.5
Portable Bluetooth Speaker,JBL,Smartwatch,510.47,35120.0,1.4,2080,-6779.9341783062655,Midrange,10.696845356951087,1061777.6
Portable Bluetooth Speaker,OnePlus,Smartwatch,673.68,74985.0,4.1,3299,-11030.655504096903,Midrange,33.21687876456374,2222470.32
Smartphone with AMOLED Display,Dell,Smartphone,700.48,50302.0,4.0,3784,-7081.075833714024,Midrange,32.9552046634862,2650616.3200000003
Portable Bluetooth Speaker,Boat,Smartphone,917.91,9537.0,2.2,1832,-938.9907507271955,Midrange,16.530160345247353,1681611.1199999999
High Resolution Monitor,Boat,Camera,809.69,51460.0,2.2,3098,-6255.518778791882,Midrange,17.685436467133048,2508419.62
Noise Cancelling Earbuds,Sony,Laptop,217.72,36347.0,4.4,4955,-16594.378100312326,Budget,37.43675866809574,1078802.6
4K Action Camera,Mi,Laptop,192.85,30461.0,1.3,4968,-15695.177599170342,Budget,11.064266059083018,958078.7999999999
Wireless Bluetooth Headphones,Sony,Camera,531.26,23306.0,4.5,1661,-4286.9291872153,Midrange,33.370996389369274,882422.86
Wireless Bluetooth Headphones,Sony,Camera,861.76,58463.0,2.0,1225,-6684.139435573709,Midrange,14.223024232992314,1055656.0
4K Action Camera,Dell,Speaker,418.47,27576.0,3.4,1663,-6489.719693167969,Budget,25.217730712695925,695915.6100000001
Smartphone with AMOLED Display,JBL,Monitor,821.18,66956.0,4.7,1847,-8053.632577510413,Midrange,35.35273848534766,1516719.46
Laptop with SSD Storage,JBL,Smartwatch,470.63,67713.0,3.7,2981,-14287.735588466523,Budget,29.601293132701333,1402948.03
Smartphone with AMOLED Display,LG,Tablet,108.53,13206.0,2.7,1740,-12068.064129733713,Budget,20.14798033737411,188842.2
Wireless Bluetooth Headphones,OnePlus,Camera,677.21,25473.0,3.8,2755,-3661.4624710208063,Midrange,30.101835402107486,1865713.55
Wireless Bluetooth Headphones,Dell,Headphones,160.5,23842.0,2.4,1438,-14754.828660436138,Budget,17.45208889652968,230799.0
4K Action Camera,LG,Laptop,368.29,34358.0,2.1,283,-9229.061337532921,Budget,11.862845900138534,104226.07
Portable Bluetooth Speaker,Samsung,Camera,900.09,48399.0,5.0,3070,-5277.128953771289,Midrange,40.14879260220411,2763276.3000000003
Smartphone with AMOLED Display,OnePlus,Headphones,63.66,61915.0,4.0,3692,-97158.8752748979,Budget,32.856777659410255,235032.72
Android Tablet,OnePlus,Headphones,416.24,55222.0,3.6,2957,-13166.865270036518,Budget,28.772167115774682,1230821.68
4K Action Camera,HP,Headphones,248.68,46610.0,2.4,4276,-18642.962843815345,Budget,20.06641705974458,1063355.68
High Resolution Monitor,HP,Speaker,701.52,24370.0,1.2,4954,-3373.8852776827457,Midrange,10.209782936116905,3475330.08
Wireless Bluetooth Headphones,Apple,Speaker,675.78,23793.0,1.1,3706,-3420.8203853325053,Midrange,9.039776023465807,2504440.6799999997
4K Action Camera,Apple,Tablet,578.82,46589.0,3.2,380,-7948.961680660654,Midrange,19.016958000405445,219951.6
Smartphone with AMOLED Display,Sony,Tablet,863.86,18333.0,4.0,4038,-2022.2188780589445,Midrange,33.21500966225365,3488266.68
Wireless Bluetooth Headphones,Samsung,Headphones,351.56,965.3,3.1,224,-174.57617476390942,Budget,16.789911246833704,78749.44
Laptop with SSD Storage,Boat,Monitor,774.84,45978.0,4.4,2444,-5833.870218367663,Midrange,34.327921768399484,1893708.96
4K Action Camera,Boat,Speaker,251.4,51948.0,1.1,4370,-20563.48448687351,Budget,9.221021804349647,1098618.0
Smart Fitness Watch,HP,Smartwatch,314.53,30769.0,2.5,688,-9682.532667790038,Budget,16.338103177534148,216396.63999999998
Wireless Bluetooth Headphones,HP,Headphones,325.91,77365.0,1.9,4562,-23638.148568623237,Budget,16.008897603762062,1486801.4200000002
Smartphone with AMOLED Display,HP,Smartwatch,327.73,59722.0,2.8,642,-18122.92740975803,Budget,18.105205227865333,210402.66
Noise Cancelling Earbuds,Dell,Smartwatch,135.19,5381.0,1.3,1042,-3880.3239884606855,Budget,9.034813391501006,140867.98
Android Tablet,Mi,Headphones,788.01,59912.0,4.8,3020,-7502.949201152269,Midrange,38.464047270656025,2379790.2
Gaming Laptop,Apple,Laptop,491.08,19490.0,1.9,1390,-3868.8034536124455,Budget,13.751778564654542,682601.2
Portable Bluetooth Speaker,Dell,Monitor,377.06,65372.0,4.7,4288,-17237.293799395324,Budget,39.30990175722933,1616833.28
Gaming Laptop,JBL,Headphones,859.68,27780.0,2.7,304,-3131.4349525404805,Midrange,15.444841796840013,261342.71999999997
Smartphone with AMOLED Display,Boat,Tablet,402.74,66291.0,4.9,272,-16359.999006803395,Budget,27.486411796406305,109545.28
High Resolution Monitor,OnePlus,Headphones,715.01,38381.0,3.2,2244,-5267.896952490175,Midrange,24.69267456056434,1604482.44
High Resolution Monitor,Apple,Speaker,545.34,47141.0,4.7,1109,-8544.331976381707,Midrange,32.956941883239985,604782.06
Noise Cancelling Earbuds,LG,Headphones,883.65,44357.0,1.0,3312,-4919.747637639337,Midrange,8.105609402299896,2926648.8
Portable Bluetooth Speaker,JBL,Laptop,719.05,65999.0,4.0,4507,-9078.638481329534,Midrange,33.65443550063867,3240758.3499999996
Smart Fitness Watch,Apple,Speaker,19.3,23724.0,4.6,3338,-122822.27979274612,Budget,37.3217625437408,64423.4
Noise Cancelling Earbuds,Dell,Tablet,821.17,68083.0,1.6,3316,-8190.975072153148,Midrange,12.970905662315284,2722999.7199999997
Gaming Laptop,Samsung,Smartphone,986.04,41510.0,1.4,3186,-4109.768366394872,Midrange,11.29356944018427,3141523.44
Noise Cancelling Earbuds,OnePlus,Smartphone,995.17,67691.0,2.7,2404,-6701.953435091493,Midrange,21.020323992857627,2392388.6799999997
Gaming Laptop,Apple,Smartwatch,760.26,45475.0,4.7,3715,-5881.506326782942,Midrange,38.63589456968853,2824365.9
Wireless Bluetooth Headphones,Mi,Monitor,550.32,39140.0,3.2,4576,-7012.225614188108,Midrange,26.972156930091657,2518264.3200000003
High Resolution Monitor,HP,Smartwatch,324.06,68960.0,3.1,4405,-21180.00987471456,Budget,26.011239834823098,1427484.3
Wireless Bluetooth Headphones,HP,Laptop,174.79,19307.0,1.6,2534,-10945.826420275758,Budget,12.540718265640454,442917.86
Android Tablet,OnePlus,Camera,891.42,8845.0,1.0,111,-892.2371048439569,Midrange,4.718498871295094,98947.62
Portable Bluetooth Speaker,Dell,Tablet,226.97,37605.0,4.2,4771,-16468.26893422038,Budget,35.57618728951479,1082873.8699999999
Smart Fitness Watch,HP,Monitor,974.62,35260.0,1.4,2459,-3517.8202786727134,Midrange,10.93108328049697,2396590.58
Gaming Laptop,Apple,Tablet,249.9,39053.0,3.5,1813,-15527.450980392154,Budget,26.261513707362784,453068.7
Smart Fitness Watch,LG,Smartphone,120.3,29515.0,4.7,1962,-24434.497090606816,Budget,35.63647721309937,236028.6
Gaming Laptop,Boat,Smartwatch,556.11,73641.0,1.8,323,-13142.164320008633,Midrange,10.405338328426193,179623.53
Smartphone with AMOLED Display,Boat,Tablet,928.36,5876.0,3.7,1479,-532.9441165065277,Midrange,27.009250257005196,1373044.44
Noise Cancelling Earbuds,JBL,Smartphone,289.31,40036.0,1.3,692,-13738.443192423352,Budget,8.503338998946875,200202.52
Android Tablet,Sony,Laptop,263.21,42058.0,3.4,2284,-15878.876182515865,Budget,26.296012431316235,601171.6399999999
High Resolution Monitor,Samsung,Laptop,714.78,16605.0,1.7,1512,-2223.0924200453287,Midrange,12.447144513440204,1080747.3599999999
Gaming Laptop,OnePlus,Camera,520.46,43114.0,3.9,3738,-8183.825846366674,Midrange,32.083636552410745,1945479.4800000002
Smart Fitness Watch,JBL,Tablet,982.11,5824.0,2.2,578,-493.0089297532863,Midrange,13.994865450660592,567659.58
Android Tablet,Sony,Camera,468.53,59265.0,2.9,2657,-12549.13666147312,Budget,22.867454793892254,1244884.21
Laptop with SSD Storage,Dell,Speaker,208.07,55562.0,3.4,4947,-26603.513240736294,Budget,28.922911693942087,1029322.2899999999
Laptop with SSD Storage,Mi,Monitor,104.97,42511.0,1.7,309,-40398.237591692865,Budget,9.752172905714627,32435.73
Wireless Bluetooth Headphones,Mi,Tablet,751.69,51002.0,4.0,4255,-6684.977849911532,Midrange,33.42434012408592,3198440.95
High Resolution Monitor,Samsung,Laptop,955.83,18318.0,2.2,2309,-1816.449577853802,Midrange,17.039006167734847,2207011.47
Smartphone with AMOLED Display,HP,Smartwatch,447.29,24805.0,3.6,2911,-5445.619173243309,Budget,28.71574347353968,1302061.19
Smart Fitness Watch,Apple,Smartphone,671.04,1144.0,1.6,3969,-70.481640438722,Midrange,13.258434197889978,2663357.76
Noise Cancelling Earbuds,JBL,Headphones,387.11,10340.0,3.8,2667,-2571.075404923665,Budget,29.97852074673495,1032422.37
Noise Cancelling Earbuds,JBL,Camera,965.26,43722.0,1.5,913,-4429.5568033483205,Midrange,10.226745857181225,881282.38
Smart Fitness Watch,OnePlus,Headphones,248.83,50791.0,2.7,1923,-20311.92782220793,Budget,20.417836404309263,478500.09
Portable Bluetooth Speaker,OnePlus,Tablet,951.46,69771.0,2.0,2117,-7233.046055535702,Midrange,15.316455052322704,2014240.82
Smartphone with AMOLED Display,Mi,Smartwatch,997.84,52551.0,4.0,3852,-5166.4755872685,Midrange,33.02642937850463,3843679.68
Android Tablet,Mi,Camera,172.32,12544.0,2.0,854,-7179.480037140204,Budget,13.50220293787352,147161.28
Gaming Laptop,LG,Headphones,21.58,4891.0,4.5,435,-22564.50417052827,Budget,27.349390095070653,9387.3
Portable Bluetooth Speaker,LG,Monitor,981.48,12499.0,4.6,1923,-1173.484941109345,Midrange,34.785943503637995,1887386.04
Gaming Laptop,HP,Smartwatch,140.21,67713.0,1.8,4401,-48193.9875900435,Budget,15.101665671755534,617064.2100000001
Gaming Laptop,LG,Smartphone,344.62,14741.0,3.5,4034,-4177.465033950438,Budget,29.05966553246417,1390197.08
Portable Bluetooth Speaker,Apple,Monitor,69.72,40675.0,1.4,609,-58240.50487664946,Budget,8.9788425400343,42459.479999999996
Wireless Bluetooth Headphones,Apple,Smartwatch,625.91,37875.0,2.6,1004,-5951.1894681343965,Midrange,17.973131333282257,628413.64
Laptop with SSD Storage,JBL,Speaker,977.28,21084.0,3.9,4963,-2057.416502946955,Midrange,33.18887187066554,4850240.64
Gaming Laptop,Boat,Camera,311.72,11049.0,3.6,451,-3444.527139740793,Budget,22.009255847396034,140585.72
Portable Bluetooth Speaker,Apple,Laptop,713.95,40425.0,3.5,115,-5562.161215771413,Midrange,16.637565668872277,82104.25
Portable Bluetooth Speaker,Sony,Smartphone,125.9,20049.0,2.1,4427,-15824.543288324065,Budget,17.630976917039906,557359.3
4K Action Camera,Mi,Tablet,179.15,7905.0,2.5,3864,-4312.503488696623,Budget,20.649292402553808,692235.6
Wireless Bluetooth Headphones,OnePlus,Monitor,11.49,58363.0,1.4,1539,-507846.0400348129,Budget,10.275352773570743,17683.11
High Resolution Monitor,LG,Monitor,382.74,864.0,3.9,2766,-125.74071171029941,Budget,30.90952402116901,1058658.84
4K Action Camera,JBL,Headphones,474.2,60983.0,3.0,1933,-12760.185575706455,Budget,22.70203702803972,916628.6
4K Action Camera,Samsung,Camera,400.34,40162.0,3.8,4651,-9931.972823100366,Budget,32.091199551826506,1861981.3399999999
Smart Fitness Watch,OnePlus,Tablet,765.59,51427.0,2.0,3771,-6617.3029950756945,Midrange,16.470721287506695,2887039.89
Laptop with SSD Storage,Sony,Laptop,470.62,1947.0,2.3,2622,-313.70957460371426,Budget,18.105770153693808,1233965.64
Portable Bluetooth Speaker,LG,Smartwatch,863.76,25753.0,2.3,3903,-2881.4994905992407,Midrange,19.02044097932586,3371255.28
Laptop with SSD Storage,Sony,Laptop,76.83,68044.0,1.1,3802,-88464.3628790837,Budget,9.067900058721087,292107.66
Smartphone with AMOLED Display,Mi,Camera,908.88,9788.0,2.4,1126,-976.9298477246721,Midrange,16.865554833695462,1023398.88
Smart Fitness Watch,Mi,Camera,585.77,27910.0,4.2,1088,-4664.66872663332,Midrange,29.370663516318434,637317.76
High Resolution Monitor,HP,Speaker,533.24,2343.0,4.6,1506,-339.3893931438002,Midrange,33.66223051368188,803059.4400000001
Laptop with SSD Storage,JBL,Speaker,380.52,15501.0,3.1,1619,-3973.636076947335,Budget,22.909562427501932,616061.88
Noise Cancelling Earbuds,OnePlus,Laptop,199.39,57517.0,2.8,3472,-28746.48176939666,Budget,22.82776734768341,692282.08
Gaming Laptop,Dell,Smartwatch,97.09,29093.0,1.1,4794,-29864.980945514468,Budget,9.322861886049294,465449.46
Smartphone with AMOLED Display,Dell,Laptop,247.82,45739.0,4.5,612,-18356.541037850053,Budget,28.88264221171295,151665.84
